ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,"Partition (Tn, Tm)",Partition (#LUTs),Partition (#cycles),Total LUT,Total Throughput,Time
1,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 0], 'filter_height': 1, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'anchor_point': [1, 1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 1, 0, 1, 1], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}",0.09996000000000001,"[[(3, 24), (24, 64), (3, 36), (62, 48)], [(84, 48), (160, 24)]]","[[1320.0, 5184.0, 1620.0, 86880.0], [53040.0, 30960.0]]","[[2700, 7344, 96, 44640], [75600, 35840]]",95004.0,831.66999334664,492.35608530044556
2,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 4}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}","{'anchor_point': [1, 0], 'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'anchor_point': [0, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}",0.10030000000000001,"[[(3, 48), (3, 24), (48, 36), (20, 64)], [(100, 36)], [(104, 64)]]","[[3264.0, 1608.0, 26244.0, 62336.0], [36576.0], [73984.0]]","[[540, 798, 25920, 17280], [9600], [66560]]",93452.0,979.6238244514107,575.0225081443787
3,"{'anchor_point': [], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 0}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}","{'anchor_point': [1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'anchor_point': [1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 1, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 1}",0.11844000000000002,"[[(3, 24), (24, 24), (48, 24)], [(72, 48), (48, 36)], [(108, 24)]]","[[888.0, 33696.0, 60216.0], [38640.0, 50364.0], [88536.0]]","[[798, 31920, 25920], [19152, 7680], [28728]]",94800.0,1253.1328320802006,273.83038568496704
5,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'anchor_point': [0, 0], 'filter_height': 7, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'anchor_point': [0, 1, 1], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'anchor_point': [1, 1, 1, 0, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 2}",0.33166,"[[(3, 36)], [(18, 64), (3, 48), (28, 24), (2, 8)], [(86, 24)]]","[[2052.0], [56448.0, 2832.0, 40008.0, 712.0], [72552.0]]","[[672], [33264, 3780, 35840, 13824], [92880]]",100000.0,772.8453072832942,228.8760232925415
6,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'anchor_point': [0], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'anchor_point': [0, 0, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 1}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}",0.50878,"[[(3, 24), (3, 48), (72, 24), (1, 1), (24, 36)], [(84, 18)]]","[[1920.0, 3360.0, 45192.0, 35.0, 9864.0], [53208.0]]","[[288, 2394, 55440, 20736, 12000], [129360]]",60371.0,541.1255411255411,224.9412760734558
7,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'anchor_point': [0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'anchor_point': [1, 0], 'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 4, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'anchor_point': [0, 0, 0], 'filter_height': 5, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'anchor_point': [0, 0, 0, 1], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 1, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}",0.21728,"[[(3, 24), (3, 64), (24, 24), (3, 48)], [(24, 36), (22, 64)]]","[[1752.0, 3648.0, 30216.0, 2736.0], [50580.0, 48384.0]]","[[672, 798, 3840, 2700], [127680, 169344]]",98964.0,577.420546932742,416.97622990608215
8,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'anchor_point': [1, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'anchor_point': [0, 0, 0], 'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'anchor_point': [1, 1, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'anchor_point': [0, 0, 0, 0, 1], 'filter_height': 1, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}",0.09985999999999999,"[[(3, 48), (48, 24), (72, 48), (3, 24), (72, 36)], [(36, 24)]]","[[3264.0, 17496.0, 24912.0, 1872.0, 52416.0], [14136.0]]","[[918, 4896, 7344, 288, 27648], [3672]]",99960.0,3192.8480204342272,327.3005187511444
9,"{'anchor_point': [], 'filter_height': 5, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'anchor_point': [1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 0], 'filter_height': 3, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'anchor_point': [1, 1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 1, 1, 0], 'filter_height': 1, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'anchor_point': [1, 1, 1, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 4, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}",0.6222000000000001,"[[(3, 36), (36, 36), (3, 36), (108, 48)], [(24, 64)], [(37, 48)]]","[[1836.0, 9720.0, 1764.0, 62736.0], [91328.0], [94848.0]]","[[3990, 9720, 918, 17496], [21600], [63360]]",94848.0,976.0287342859374,248.73550701141357
11,"{'anchor_point': [], 'filter_height': 7, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'anchor_point': [1], 'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'anchor_point': [1, 1], 'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'anchor_point': [0, 1, 0], 'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'anchor_point': [0, 0, 1, 0], 'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'anchor_point': [0, 0, 1, 1, 1], 'filter_height': 1, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}",0.5947399999999999,"[[(3, 24), (24, 24), (24, 36), (12, 24)], [(36, 48)], [(36, 48)]]","[[2064.0, 33144.0, 44352.0, 13440.0], [68112.0], [88848.0]]","[[672, 19152, 48960, 34272], [9576], [58320]]",93000.0,855.7540905045527,342.54822039604187
14,"{'anchor_point': [], 'filter_height': 3, 'filter_width': 7, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'anchor_point': [1], 'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'anchor_point': [1, 0], 'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'anchor_point': [1, 1, 1], 'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'anchor_point': [0, 0, 1, 1], 'filter_height': 3, 'filter_width': 1, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 5}","{'anchor_point': [1, 0, 0, 1, 1], 'filter_height': 3, 'filter_width': 5, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 1}",0.1,"[[(3, 48), (24, 64)], [(48, 48)], [(160, 24)], [(36, 36)], [(108, 48)]]","[[2688.0, 72768.0], [83376.0], [96432.0], [65412.0], [57600.0]]","[[2394, 1536], [36960], [25920], [6912], [32400]]",96432.0,956.150918861033,218.4053111076355
