ID,Layer 0,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Accuracy,"Partition (Tn, Tm)",Partition (#LUTs),Partition (#cycles),Total LUT,Total Throughput,Time
1,"{'filter_height': 7, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 48, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 2}",0.09908,"[[(3, 48), (48, 48), (48, 64), (64, 64), (64, 24)], [(24, 64)]]","[[3264.0, 106608.0, 117440.0, 54080.0, 17064.0], [51264.0]]","[[2142, 24480, 5376, 26880, 256], [5040]]",298456.0,3132.8320802005014,230.06490278244019
2,"{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}",0.09874000000000001,"[[(3, 36), (36, 24), (24, 24), (24, 48), (48, 48), (48, 24)]]","[[1620.0, 24504.0, 19272.0, 54576.0, 21168.0, 24384.0]]","[[1530, 16632, 18480, 5040, 23520, 384]]",145524.0,4251.700680272109,166.66122198104858
3,"{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 1, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 0}",0.1,"[[(3, 24), (24, 36), (36, 24), (24, 64), (64, 64), (64, 36)]]","[[1128.0, 33228.0, 29640.0, 11584.0, 144000.0, 16344.0]]","[[5586, 17136, 11016, 21600, 7168, 19200]]",235924.0,4629.62962962963,295.3681466579437
4,"{'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 1, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 1}","{'filter_height': 1, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}",0.09957999999999999,"[[(3, 24), (24, 64), (64, 36), (36, 36), (36, 64), (64, 64)]]","[[1560.0, 37312.0, 43992.0, 8172.0, 35328.0, 70272.0]]","[[540, 1920, 18816, 1440, 12600, 256]]",196636.0,5314.625850340136,161.93821215629578
5,"{'filter_height': 7, 'filter_width': 7, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 0}","{'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 3}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 2}",0.10114000000000001,"[[(3, 24), (24, 24), (24, 24), (24, 48), (48, 24), (24, 64)]]","[[600.0, 12312.0, 25536.0, 7056.0, 24576.0, 17344.0]]","[[5586, 2400, 960, 16464, 10080, 3600]]",87424.0,6073.858114674441,160.8344864845276
6,"{'filter_height': 5, 'filter_width': 1, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 3, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 0, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 5}","{'filter_height': 3, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 1}",0.10524,"[[(3, 48), (48, 48), (48, 36), (36, 64), (64, 48), (48, 24)]]","[[2544.0, 18768.0, 48600.0, 37696.0, 34080.0, 10560.0]]","[[480, 14688, 12768, 28728, 17024, 4608]]",152248.0,3480.9245335561127,424.13591718673706
7,"{'filter_height': 1, 'filter_width': 7, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 0, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 3}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 1, 'filter_width': 5, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 1, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}","{'filter_height': 5, 'filter_width': 3, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 4, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 6}",0.7393599999999999,"[[(3, 48), (48, 48), (48, 36), (36, 36), (36, 64), (64, 36)]]","[[3024.0, 97488.0, 41796.0, 39456.0, 56128.0, 57960.0]]","[[798, 4896, 8640, 18360, 9720, 9600]]",295852.0,5446.623093681917,253.25811529159546
8,"{'filter_height': 3, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 1, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 1, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 2}","{'filter_height': 7, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 2, 'act_num_frac_bits': 4, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 5}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 5, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 1}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 1, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 1, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}",0.1,"[[(3, 24), (24, 64), (64, 64), (64, 64), (64, 64), (64, 24)]]","[[1464.0, 35712.0, 86720.0, 33408.0, 78464.0, 41760.0]]","[[288, 2448, 68992, 13440, 12800, 2560]]",277528.0,1449.443413729128,182.65115213394165
9,"{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 3, 'act_num_frac_bits': 0, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 0}","{'filter_height': 5, 'filter_width': 7, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 5, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 3}","{'filter_height': 7, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 5}","{'filter_height': 5, 'filter_width': 5, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 3, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 4}","{'filter_height': 1, 'filter_width': 1, 'num_filters': 24, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 2, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 7, 'filter_width': 5, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 1, 'act_num_frac_bits': 6, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 6}",0.11806000000000001,"[[(3, 64), (64, 64), (64, 64), (64, 24), (24, 24), (8, 64)]]","[[3328.0, 173056.0, 49792.0, 41664.0, 3576.0, 25728.0]]","[[3780, 49280, 3584, 19200, 192, 30240]]",297144.0,2029.2207792207791,185.52494072914124
10,"{'filter_height': 3, 'filter_width': 1, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 2, 'act_num_frac_bits': 2, 'weight_num_int_bits': 1, 'weight_num_frac_bits': 2}","{'filter_height': 3, 'filter_width': 3, 'num_filters': 48, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 2}","{'filter_height': 7, 'filter_width': 3, 'num_filters': 64, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 2, 'weight_num_int_bits': 2, 'weight_num_frac_bits': 4}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 36, 'pool_size': 1, 'act_num_int_bits': 0, 'act_num_frac_bits': 4, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 3}","{'filter_height': 3, 'filter_width': 5, 'num_filters': 24, 'pool_size': 2, 'act_num_int_bits': 0, 'act_num_frac_bits': 6, 'weight_num_int_bits': 0, 'weight_num_frac_bits': 2}","{'filter_height': 1, 'filter_width': 7, 'num_filters': 64, 'pool_size': 1, 'act_num_int_bits': 3, 'act_num_frac_bits': 3, 'weight_num_int_bits': 3, 'weight_num_frac_bits': 6}",0.13874,"[[(3, 64), (64, 48), (48, 64), (64, 36), (36, 24), (24, 64)]]","[[3328.0, 83424.0, 28160.0, 14076.0, 6336.0, 25152.0]]","[[288, 19584, 34272, 9856, 10800, 2352]]",160476.0,2917.8338001867414,298.60955452919006
